ASV	Domain	Phylum	Class	Order	Family	Genus	Species
66fa1160ee975e4dd03791e96e078bb3	d__Bacteria	 p__Dependentiae	 c__Babeliae	 o__Babeliales	 f__Babeliales	 g__Babeliales	 s__uncultured_bacterium
77df914dc5ca78daa62606ed9cc04dff	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Ilumatobacteraceae	 g__Ilumatobacter	
83e694468bb5f90525f5cf558ac31fdc	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Rubidimonas	 s__Rubidimonas_crustatorum
0041a59368a4bca7079e810790ad682c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Cymbomonas_tetramitiformis
c3628905f2ca8cc8b8255cb223420b8e	d__Bacteria	 p__Desulfobacterota	 c__uncultured	 o__uncultured	 f__uncultured	 g__uncultured	 s__uncultured_delta
69408a232b75b6b86f3170d3acca40bb	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Pseudozobellia	 s__uncultured_bacterium
502761817ef7997a20cd9d5acc13665a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae		
fb6855951d5827d65d39081ac57475bb	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae		
384c17f1f35f743b209085a7f2130eb5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae	 g__Algoriphagus	
95f5843ba9851b140c27c75ea096201e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Terrimicrobiaceae	 g__FukuN18_freshwater_group	 s__uncultured_bacterium
e2c2d64fa426fe279ff65c6e813e458a	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage	 s__uncultured_Planctomycetales
c0d9c195e6ec0deab5e612eaa764beae	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Oligoflexales	 f__Oligoflexales	 g__Pseudobacteriovorax	 s__uncultured_bacterium
5eb4c3934e7d0c2c75d766f91861153a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidetes_BD2-2	 g__Bacteroidetes_BD2-2	
bd10b3abde5086b1d61a6c2733ab9d2a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae		
cf40b4d14ec55cca03ace838e5f93868	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	
1111a262b045dbac83fa9b7b66c2f2af	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__uncultured	 g__uncultured	
50f140f459150ef06cd74d3fbf378f3e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Erythrobacter	 s__Erythrobacter_atlanticus
9791a1a6b43d8f0b59c71907e90bd225	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Rhodanobacteraceae		
07a29cdf08135bc0193cce97c263c5db	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__Phycisphaera	 s__Phycisphaera_mikurensis
5e2e25ab394735d14ad74a57c9097146	d__Bacteria						
9782393373a5fc269a6943cea41c5b8b	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae				
016cd2e86d9bcdd1eff2703962275406	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria				
e8ecc1cefdf6db444d8ee0b9fd660b4b	d__Bacteria	 p__Desulfobacterota	 c__Desulfuromonadia	 o__Bradymonadales	 f__Bradymonadales	 g__Bradymonadales	
e4da063e7214a619fad738ea3d8ca520	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
8fbafdb248322c06f900db41f6bba1a8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
577cfad6ead3407c66fe2df2e3315486	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	 s__uncultured_planctomycete
d4951c938f6adec504ddca8a01713a96	d__Bacteria	 p__Patescibacteria	 c__Gracilibacteria	 o__JGI_0000069-P22	 f__JGI_0000069-P22	 g__JGI_0000069-P22	 s__uncultured_bacterium
be0ce3138beb96c38f6795ee9095b649	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__OM27_clade	 s__uncultured_bacterium
0cd021683c343d9abc9e20567ff517ad	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Rubidimonas	 s__uncultured_bacterium
85d5cc7be393dda0c5969a47e2ae9207	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae	 g__Marinoscillum	 s__Marinoscillum_luteum
0614d8fc8233173f0c0d3a818ec35ccc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae	 g__uncultured	 s__uncultured_delta
2d7abb42a186c967e9610b3d40974612	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Porphyromonadaceae	 g__Porphyromonas	 s__Porphyromonas_pasteri
278bde477f116b76b11c0223ab7d25c3	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Blastopirellula	 s__uncultured_bacterium
cb85e323dbd57629189dce3bc865327d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Rothia	 s__Rothia_aeria
61bc162de2a21e7f5113d2f3f2ee32a0	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__uncultured	
cbbdb6df85886b01eee962d91fa643ce	d__Bacteria	 p__Desulfobacterota	 c__Desulfovibrionia	 o__Desulfovibrionales	 f__Desulfovibrionaceae	 g__Halodesulfovibrio	 s__Halodesulfovibrio_oceani
20fdae4622bc61b1af556611c2527f35	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Rubritaleaceae	 g__Roseibacillus	
7ce3300bdc2d80ef9066f623e9a233ea	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__Rubinisphaeraceae	 g__Planctomicrobium	 s__uncultured_planctomycete
4011bd4f098ab764ea9ff9328998c0d8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Marinomonadaceae	 g__Marinomonas	
9cfdccacb4a7fb4907e5001ff2171de9	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	
ecdeec9e508e4f63899e4a5861fed5c4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae	 g__uncultured	
05f88a4bb54904ea40e25543cf20ed54	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__uncultured	 s__uncultured_bacterium
2d11205aa19ce5b6dee7d38bdfedb799	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales			
5c13de5c0c5804164b2f99253145ff5b	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae		
79b4cba2679fe038adf2a8fc0c7aae7f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Aquimarina	
9fb488a57f48f952f958ceb157464b3e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Puniceicoccaceae	 g__Lentimonas	 s__uncultured_bacterium
dfb36993278de17039801fcca3dd4e97	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
f29853535d940b10eb522b4c74af8e34	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Psychromonadaceae	 g__Psychromonas	
889a62b2a5017f2c380c6392a4e0ac13	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
b8eaccd12787c767ab80a36d9ce35c36	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Taibaiella	 s__uncultured_Bacteroidetes
beffdff9ac510a8c59a60558273cd72b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	 s__uncultured_bacterium
befc66afbd64e4ba96063b46fa2df4d1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
a35c6657e55f187e5a3c439ec3f5c572	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Rubritaleaceae	 g__Roseibacillus	
ead10df051a36dae8f53ca81645e3a1a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Cellvibrionaceae	 g__Marinagarivorans	 s__gamma_proteobacterium
03cd3c1c64982554dd4845ba0a60131f	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__Gimesiaceae	 g__Gimesia	
7a8adbf9ff590770a3992a5c93ed21b4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Hyphomonadaceae	 g__uncultured	 s__uncultured_Alphaproteobacteria
013dfab4a56982154f0b9587cac2ccf3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Portibacter	 s__uncultured_bacterium
34ca73299ab9ca57ec9beb53fe1d4a1e	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__SM1A02	 s__uncultured_Algisphaera
46b373a1fc5595c0f06f5b88eac5746d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
d70c2d511705e1bfac64a378fb047ec6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__uncultured	 g__uncultured	 s__uncultured_Bacteroidetes
b3b89dd4cbee0b0436ec7cec97d3ca0e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
3a5d72a683a6b2b2375ab5595436f6a2	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Blastopirellula	 s__unidentified_marine
8cdc30cb827d7d7c16c1604f96d7ef1f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
3dfb538e01a215e4becf0153a5ae9c36	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__uncultured	 s__unidentified_eubacterium
65d2fe3e50adf365486e758214b88c59	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	
0658b8e3537bc5f27f255e3e44757e3b	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	 s__uncultured_Planctomycetaceae
b080d5b07a5f232bfbdee783ebd7bfa4	d__Bacteria	 p__Patescibacteria	 c__Parcubacteria	 o__Candidatus_Kaiserbacteria	 f__Candidatus_Kaiserbacteria	 g__Candidatus_Kaiserbacteria	
626a7ce87323718151d213d5a8b46171	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Psychromonadaceae	 g__Psychromonas	
4eaedd98d853912a2e2ebffaae1bd8a6	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
342777af3ea8e6449ef3afb9b8030e20	d__Bacteria	 p__Desulfobacterota	 c__Desulfobulbia	 o__Desulfobulbales	 f__Desulfobulbaceae	 g__Desulfobulbus	
3cdb44fa5c7fa89c8dc7055e70f0b57a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Altererythrobacter	
3186816ba4ef5ba8e5a17c6cc3a9e0ae	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Erythrobacter	
9b9473606ba6f9e2b45cef0888473bc1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	 s__Lewinella_sp.
ac80db752a8e43272208fe7da4ebff45	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
4918a42c61999aff4c60e44bbd66c1f0	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__SB-5	 g__SB-5	 s__uncultured_organism
0eea986f4d94afc1a1e0e26de5f2a67e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Cellvibrionales	 f__Cellvibrionaceae	 g__uncultured	 s__Teredinibacter_sp.
5dc83c1926a0afd8664a7503fdc40f0a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidetes_BD2-2	 g__Bacteroidetes_BD2-2	
94b5526ab981e407523ed9802c571ac7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Subsaxibacter	 s__Subsaxibacter_arcticus
4c4d47e9bd369c5da82dab9f69012955	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Winogradskyella	
eda8be602dbd699600534d26a8262136	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Formosa	 s__Formosa_agariphila
3f310800aeb1e575e0ab17e7df3b3623	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
b126791e669bdc03e3fb949918dc98cb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__uncultured	 g__uncultured	 s__uncultured_organism
158eb375214b138b12acd4dfac298ff1	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__DEV007	 g__DEV007	 s__uncultured_Verrucomicrobia
1458c6c2a3c0f482705c4668f239c1ab	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
6e39dbfab1940ac5d8ed3c1bec673e4b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Crocinitomicaceae	 g__Fluviicola	 s__uncultured_Flavobacteriia
7c08bdf2f8070a85e43b1e8f013cb65e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Anaplasmataceae	 g__Neorickettsia	
de0ab8184eec8b6dde31e72a4fad9249	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	 s__uncultured_Bacteroidetes
130bc4d76ea2386547438b7b5a2dbc78	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Microtrichaceae	 g__uncultured	
6a345779facd067f8c20b13695e50c6b	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales			
2d72dbe63b2bd0d562dc5ed037100b9f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Maribacter	 s__uncultured_bacterium
6687dc4fecb0190df4a6138fb1eab39f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium_luticocti
ab6bbf0f723bf707e24af0ec859652bd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Alteromonadaceae	 g__Glaciecola	
e4682a7fda790554ba3c855a1a33a025	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__Rubinisphaeraceae	 g__Planctomicrobium	 s__uncultured_planctomycete
6952114dcb3db9b643e9b258c7995fc0	d__Bacteria						
5cdff110c5f01bb302eba3e9f22b348f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Zobellia	
4a0ea790c02ca0046d21dc064b3953a4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Nonlabens	 s__Nonlabens_sp.
b2a5e3a625da890236eb8e9c7a69d6b1	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__Thermoanaerobaculales	 f__Thermoanaerobaculaceae	 g__Subgroup_10	
cf5b024256374267a49e050fecdcccde	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Microtrichaceae	 g__uncultured	 s__uncultured_organism
b7fe5f28b685d97bafc9d0a79df8153f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
c018ab4f29864a2cf9f161dfe1fb3b82	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	 s__Lewinella_sp.
4065b5122e25d290dd4d652b5c414c65	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Intrasporangiaceae		
1b2126887def39ceebeb023a03557b70	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__KI89A_clade	 f__KI89A_clade	 g__KI89A_clade	
9b0498fe8f3190cc571fd774e29d0353	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__NS11-12_marine_group	 g__NS11-12_marine_group	
4d644a20d6fbe28cbe7c8868a57c2e93	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Phormidesmiales	 f__Phormidesmiaceae	 g__Phormidesmis_ANT.LACV5.1	
77ce2604346752093f816883c6ad69b1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Algibacter	
5e4c39b59762e45b66551b3830da294a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Rubidimonas	 s__Rubidimonas_crustatorum
b4665839efb05eeb20ab320b57b6be68	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Ardenticatenales	 f__uncultured	 g__uncultured	
2f6886507f8d2ae8bfd0f362766f0040	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__Rubinisphaeraceae	 g__Planctomicrobium	 s__uncultured_bacterium
c64761aa6c04ce133826dca338b99969	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidetes_VC2.1_Bac22	 f__Bacteroidetes_VC2.1_Bac22	 g__Bacteroidetes_VC2.1_Bac22	 s__uncultured_Bacteroidetes
56410e06facd1dbe7ffeecb71154313d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__Micavibrionaceae	 g__uncultured	 s__uncultured_organism
ad2e8e17a91de787dbade8c9787bbb0f	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured	 s__uncultured_bacterium
85dba3ab2a43be6e1efd1d6b61b4450b	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	 s__uncultured_bacterium
31389ee0a11f9901609b13644cac81fb	d__Bacteria	 p__NB1-j	 c__NB1-j	 o__NB1-j	 f__NB1-j	 g__NB1-j	
24675900bc3866adce44cba508d609dd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria				
da74452a1f63306136c50a35bb33c540	d__Bacteria	 p__Planctomycetota	 c__OM190	 o__OM190	 f__OM190	 g__OM190	
713684e8f5fcd0ed20cb83b51d777ab4	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__67-14	 g__67-14	 s__uncultured_actinobacterium
86aea3ec179a6b38412fc7e9c5fef675	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales			
777484d2194dcce7cf821e17ed581fd5	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Subsaxibacter	 s__Subsaxibacter_arcticus
e1eea1d2fdc39da2b8765f2440b680ee	d__Bacteria	 p__NB1-j	 c__NB1-j	 o__NB1-j	 f__NB1-j	 g__NB1-j	 s__uncultured_organism
9fbd86157ec18e1151b27109fc0a1e69	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae		
9a5fab0a3925aee58b83a3806bb54a6c	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Trueperaceae	 g__Truepera	
1e058385222d2a4684e35629d4037db7	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Xenococcaceae	 g__Pleurocapsa_PCC-7319	
fe026c00d4fd032c6027fad29a638982	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Erythrobacter	 s__Erythrobacter_marinus
db355837814a79c19f4fcc62ee548e97	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Alteromonadaceae	 g__Paraglaciecola	
3a8e9159d99969981387807b8f1773d4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Polaribacter	
2e9be91a7e290e150f9021c1e955f4f4	d__Bacteria						
7958674b78464142047019b614fcbbc0	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
1d4c2b6a16de6e1ffef8f4b68903802a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	 s__Lewinella_sp.
06e69a5b27935809611a9c8c559f49aa	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae		
d1396485861d88823316a5bb28c8f28e	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Altererythrobacter	
42ceac5af777a449cdb043132fd0d7d9	d__Bacteria	 p__NB1-j	 c__NB1-j	 o__NB1-j	 f__NB1-j	 g__NB1-j	 s__uncultured_organism
0f5117cd125d4625ebaa43c2ac586eab	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Amoebophilaceae	 g__Candidatus_Amoebophilus	
cc5d10be6bee2be8f7fdda131c9ddedf	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage	
54ed8811fc4ff4f8061a928713f933d4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae	 g__Candidatus_Megaira	
f53d4d46d363163f2d5a8e5e8b76deb3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	 s__uncultured_bacterium
90a085a3972962b6a484a1c139596607	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Microtrichaceae	 g__uncultured	
0b4ad0a92c44ca145021df6126b663a4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodobacterales	 f__Rhodobacteraceae		
08a79effb370a0b3aa0d221522320c5b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Rhodanobacteraceae	 g__uncultured	 s__uncultured_gamma
b367dac50e407ff9415f738b998ba0b1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Bythopirellula	 s__uncultured_bacterium
f65ce2ccb321cd3ca703e09769c8b509	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae		
356ffff55462bdf61b42cc82c2831450	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter	
ca3645dcf0741e4116f7bd04b329411c	d__Bacteria	 p__Chloroflexi	 c__KD4-96	 o__KD4-96	 f__KD4-96	 g__KD4-96	 s__uncultured_bacterium
74972e655c6d5d94c102a47299d27db6	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Roseimaritima	
58bef77535ea7ef1fbeb13de58e562db	d__Bacteria	 p__Patescibacteria	 c__Parcubacteria	 o__Candidatus_Kaiserbacteria	 f__Candidatus_Kaiserbacteria	 g__Candidatus_Kaiserbacteria	 s__uncultured_prokaryote
8be4ff21951f6a3ddd79be179a40546c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Phormidesmiales	 f__Phormidesmiaceae	 g__Phormidesmis_ANT.LACV5.1	
318c6c644944d88682ab1a2ba3b11094	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage	
fa52076a936521e2463d6c08e2fc2ba0	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Haliangiales	 f__Haliangiaceae	 g__Haliangium	 s__uncultured_deep-sea
2982a4f0720c99f9f3cf9a4c6dac9bef	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Lutibacter	
51310d954a0a2acca8f3b78769d92c8f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__Lewinella	
7bec878da82edf83f88dfefbbcfb0c79	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Phormidesmiales	 f__Phormidesmiaceae	 g__Phormidesmis_ANT.LACV5.1	
dde87fb8571e349d12867a6ac7c83da8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Pseudozobellia	 s__uncultured_bacterium
27d0117c3bd6b5d47ee82da6e2a2ca3c	d__Bacteria	 p__Bdellovibrionota	 c__Oligoflexia	 o__Silvanigrellales	 f__Silvanigrellaceae	 g__Silvanigrella	 s__uncultured_bacterium
efa47c6368545f23a7648c8e8486ec20	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Saprospiraceae	 g__uncultured	
